5818,329,12,$4.10,64,
5818,330,5,$13.92,29,
5824,331,6,$3.31,23,
5824,332,10,$1.2,65,
5824,333,5,$7.62,13,
5828,334,5,$7.72,45,
5828,335,9,$13.5,29,
5828,336,10,$0.58,22,
5838,337,2,$2.17,52,
5842,338,3,$12.84,39,
5842,339,12,$5.3,60,
5842,340,7,$4.65,61,
5890,341,7,$8.53,34,
5957,342,6,$2.82,36,
5957,343,9,$5.87,11,
6000,344,10,$3.24,29,
6003,345,4,$7.36,63,
6045,346,5,$12.65,44,
6048,347,8,$4.35,46,
6071,348,6,$13.67,18,
6071,349,7,$4.4,68,
6071,350,13,$7.19,55,
6072,351,7,$2.26,56,
6072,352,11,$5.40,39,
6171,353,4,$12.42,54,
6171,354,3,$4.54,53,
6171,355,5,$9.41,28,
6246,356,11,$6.44,40,
6253,357,7,$3.13,63,
6253,358,4,$3.47,11,
6256,359,2,$11.9,17,
6256,360,10,$12.67,37,
6256,361,3,$6.59,61,
6256,362,3,$6.18,10,
6276,363,7,$0.27,38,
6276,364,12,$4.30,20,
6331,365,7,$13.84,45,
6331,366,3,$3.3,33,
6334,367,11,$0.99,18,
6364,368,3,$14.13,48,
6377,369,13,$3.41,50,
6386,370,8,$8.48,26,
6469,371,8,$1.78,30,
6469,372,4,$4.37,10,
6494,373,3,$4.30,30,
6494,374,8,$10.76,62,
6503,375,5,$12.73,54,
6503,376,2,$0.13,41,
6601,377,4,$1.86,29,
6601,378,11,$2.98,21,
6603,379,7,$6.23,13,
6625,380,6,$14.21,41,
6666,381,5,$5.5,39,
6701,382,2,$12.97,24,
6701,383,8,$13.9,34,
6737,384,2,$9.69,31,
6738,385,11,$5.69,45,
6738,386,4,$1.48,27,
6738,387,6,$4.61,31,
6738,388,5,$5.55,30,
6741,389,9,$2.29,46,
6765,390,13,$0.54,65,
6817,391,10,$12.68,40,
6817,392,13,$0.42,28,
6817,393,6,$5.1,52,
6818,394,13,$9.30,40,
6826,395,12,$1.26,10,
6835,396,12,$1.70,50,
6878,397,6,$3.70,28,
6878,398,12,$8.81,44,
6879,399,11,$7.66,67,
6898,400,4,$4.63,68,
6908,401,9,$12.23,65,
6908,402,4,$0.98,17,
6908,403,10,$4.78,50,
6961,404,6,$8.93,17,
6961,405,5,$3.73,30,
6994,406,9,$2.22,20,
6999,407,5,$14.17,44,
6999,408,11,$13.99,44,
7002,409,4,$11.4,32,
7002,410,5,$12.79,62,
7015,411,2,$9.19,19,
7016,412,11,$7.7,44,
7084,413,13,$1.86,39,
7091,414,6,$5.52,69,
7185,415,7,$6.87,18,
7194,416,12,$3.18,54,
7194,417,9,$14.75,41,
7279,418,11,$2.61,20,
7286,419,9,$13.67,49,
7304,420,12,$7.29,11,
7306,421,5,$13.21,49,
7308,422,13,$4.15,67,
7308,423,11,$13.6,45,
7334,424,8,$1.62,18,
7422,425,7,$5.21,42,
7430,426,8,$14.47,18,
7430,427,4,$3.60,42,
7430,428,8,$2.1,18,
7454,429,6,$8.39,57,
7459,430,9,$5.42,24,
7512,431,4,$11.65,11,
7512,432,11,$3.6,57,
7538,433,11,$9.44,68,
7565,434,5,$11.39,10,
7567,435,10,$11.64,11,
7569,436,4,$0.30,42,
7572,437,7,$14.3,24,
7572,438,4,$0.25,10,
7612,439,8,$5.69,11,
7612,440,3,$1.21,49,
7640,441,2,$6.7,36,
7640,442,9,$7.75,56,
7730,443,9,$7.77,55,
7730,444,9,$2.17,41,
7730,445,13,$6.22,42,
7734,446,7,$8.88,68,
7756,447,11,$5.49,32,
7761,448,9,$5.25,39,
7834,449,10,$13.49,30,
7834,450,10,$4.63,24,
7834,451,5,$12.77,57,
7887,452,8,$14.43,58,
7938,453,2,$11.5,26,
7942,454,7,$3.1,37,
7950,455,12,$13.82,40,
7971,456,7,$8.42,55,
8005,457,10,$12.79,44,
8006,458,9,$5.37,22,
8042,459,5,$12.38,63,
8138,460,4,$7.92,42,
8142,461,7,$0.45,31,
8142,462,6,$3.22,38,
8223,463,12,$5.11,60,
8227,464,2,$9.92,36,
8288,465,6,$2.35,19,
8288,466,4,$9.74,10,
8297,467,8,$13.42,36,
8317,468,8,$13.65,59,
8326,469,4,$7.31,51,
8326,470,7,$9.80,15,
8327,471,11,$10.38,31,
8350,472,3,$6.23,34,
8425,473,3,$3.90,35,
8425,474,2,$7.77,61,
8519,475,2,$6.59,41,
8519,476,7,$9.28,40,
8519,477,13,$11.98,14,
8521,478,6,$5.10,39,
8521,479,10,$8.15,52,
8521,480,2,$7.31,40,
8543,481,5,$3.21,20,
8582,482,7,$0.4,27,
8675,483,12,$14.38,11,
8755,484,12,$4.55,21,
8755,485,5,$8.20,44,
8758,486,5,$5.61,16,
8758,487,5,$8.29,21,
8758,488,4,$11.67,30,
8758,489,9,$4.79,46,
8758,490,13,$6.17,67,
8841,491,12,$2.26,32,
8841,492,10,$14.53,13,
8841,493,2,$1.22,24,
8843,494,8,$12.10,50,
8870,495,4,$6.30,21,
8883,496,9,$4.41,44,
8888,497,13,$0.2,57,
8946,498,12,$7.91,25,
8946,499,12,$4.28,24,
9026,500,2,$12.72,66,
9064,501,8,$9.72,57,
9064,502,9,$5.67,61,
9064,503,9,$3.74,29,
9136,504,5,$12.41,18,
9164,505,2,$8.95,33,
9167,506,9,$11.64,61,
9173,507,4,$4.14,18,
9174,508,11,$4.53,57,
9174,509,11,$1.33,45,
9174,510,10,$7.9,48,
9174,511,4,$12.17,31,
9174,512,12,$11.13,19,
9174,513,4,$3.77,54,
9174,514,6,$4.16,21,
9198,515,11,$6.25,14,
9198,516,13,$4.59,23,
9198,517,3,$14.7,12,
9257,518,9,$1.79,26,
9261,519,10,$9.91,32,
9261,520,12,$12.16,39,
9267,521,12,$6.99,28,
9274,522,6,$12.9,30,
9275,523,7,$2.76,68,
9278,524,11,$10.56,35,
9279,525,7,$1.10,67,
9339,526,13,$2.24,54,
9407,527,10,$11.18,54,
9414,528,7,$10.74,66,
9510,529,6,$6.25,22,
9518,530,4,$10.24,65,
9537,531,5,$7.43,15,
9545,532,7,$5.90,23,
9545,533,6,$10.53,48,
9545,534,11,$8.42,18,
9545,535,13,$1.8,15,
9614,536,13,$12.53,25,
9614,537,6,$11.65,16,
9622,538,2,$9.33,41,
9622,539,7,$6.47,41,
9627,540,10,$0.83,23,
9696,541,7,$9.48,14,
9696,542,13,$3.60,45,
9747,543,6,$1.14,29,
9747,544,9,$5.75,20,
9794,545,7,$12.27,34,
9803,546,10,$9.37,62,
9875,547,12,$7.49,17,
9875,548,7,$9.66,29,
9875,549,6,$12.26,29,
9875,550,10,$13.21,49,
9875,551,9,$0.43,30,
9875,552,9,$13.88,41,
9883,553,9,$0.93,65,
9903,554,9,$12.27,58,
9971,555,10,$6.29,39,
9971,556,3,$13.47,21,
10057,557,11,$5.95,39,
10066,558,7,$6.43,46,
10086,559,12,$1.94,52,
10087,560,12,$2.80,11,
10100,561,9,$7.80,65,
10124,562,12,$1.97,20,
10173,563,10,$6.71,59,
10173,564,5,$0.79,30,
10177,565,8,$12.91,35,
10177,566,9,$1.72,45,
10179,567,11,$10.96,34,
10264,568,12,$12.54,46,
10335,569,6,$2.61,64,
10380,570,3,$12.57,23,
10380,571,2,$5.39,37,
10388,572,2,$9.24,54,
10388,573,13,$3.66,64,
10388,574,6,$1.41,19,
10461,575,10,$3.11,54,
10461,576,4,$5.94,27,
10549,577,12,$13.88,26,
10549,578,10,$11.63,10,
10612,579,2,$6.63,40,
10612,580,11,$3.45,55,
10619,581,8,$11.19,22,
10622,582,4,$9.80,31,
10633,583,2,$10.46,37,
10659,584,13,$12.40,21,
10659,585,11,$0.55,44,
10703,586,3,$14.67,66,
10724,587,8,$6.92,18,
10786,588,9,$6.5,15,
10786,589,11,$5.80,66,
10786,590,13,$0.12,50,
10786,591,13,$7.42,65,
10795,592,2,$3.67,28,
10827,593,6,$6.62,44,
10827,594,13,$13.74,44,
10849,595,8,$12.63,47,
10849,596,6,$11.93,65,
10849,597,6,$12.22,24,
10849,598,12,$0.54,67,
10851,599,2,$4.43,15,
10863,600,11,$10.77,52,
10864,601,7,$13.89,50,
10958,602,8,$5.50,21,
10958,603,13,$4.66,11,
11021,604,10,$9.15,68,
11022,605,5,$5.90,17,
11029,606,2,$3.61,56,
11030,607,12,$0.57,12,
11039,608,3,$2.66,61,
11063,609,4,$6.40,15,
11136,610,13,$0.73,13,
11153,611,9,$5.99,20,
11153,612,2,$2.18,60,
11161,613,5,$3.30,20,
11185,614,7,$13.85,62,
11276,615,12,$11.14,53,
11276,616,9,$13.85,26,
11300,617,6,$2.87,24,
11343,618,8,$12.54,29,
11349,619,8,$12.76,41,
11363,620,12,$8.7,17,
11391,621,5,$1.9,49,
11442,622,10,$8.82,44,
11444,623,10,$14.9,22,
11519,624,11,$10.30,20,
11525,625,9,$13.18,51,
11525,626,11,$3.12,22,
11525,627,3,$6.66,48,
11525,628,4,$8.44,50,
11525,629,3,$2.48,35,
11525,630,8,$1.4,29,
11525,631,3,$14.56,11,
11525,632,4,$8.19,60,
11621,633,6,$10.40,16,
11621,634,4,$12.6,30,
11621,635,2,$1.97,59,
11660,636,7,$10.93,44,
11686,637,9,$10.43,68,
11765,638,13,$0.24,27,
11846,639,10,$1.57,54,
11846,640,4,$8.94,25,
11846,641,13,$6.70,21,
11894,642,11,$9.58,24,
11971,643,5,$13.49,31,
11976,644,5,$12.30,50,
11990,645,2,$6.63,23,
12040,646,6,$2.46,42,
12041,647,10,$11.73,26,
12041,648,2,$0.87,41,
12082,649,13,$14.94,36,
12089,650,9,$2.7,18,
12089,651,7,$6.93,18,
12178,652,5,$9.82,45,
12178,653,5,$11.15,61,
12181,654,12,$0.79,35,
12259,655,12,$8.89,53,
12259,656,5,$13.36,16,
12278,657,2,$2.61,46,
12284,658,13,$3.33,67,
12288,659,4,$11.65,68,
12292,660,3,$3.12,38,
12292,661,8,$11.36,29,
12299,662,4,$7.67,49,
12305,663,6,$13.80,45,
12305,664,3,$8.5,45,
12305,665,10,$6.78,43,
12307,666,8,$1.96,61,
12350,667,6,$13.41,28,
12352,668,4,$10.84,12,
12428,669,8,$13.86,12,
12428,670,10,$10.85,27,
12428,671,6,$5.11,18,
12428,672,8,$1.68,32,
12428,673,5,$9.43,45,
12430,674,9,$0.63,27,
12430,675,4,$0.63,11,
12479,676,5,$9.48,51,
12485,677,7,$7.12,42,
12485,678,6,$5.21,61,
12580,679,8,$5.64,24,
12679,680,8,$14.8,23,
12679,681,9,$2.42,38,
12679,682,2,$3.39,13,
12680,683,9,$1.39,51,
12749,684,12,$6.90,61,
12749,685,4,$10.61,25,
12749,686,13,$3.2,51,
12754,687,13,$1.69,31,
12762,688,7,$14.94,38,
12762,689,6,$0.87,26,
12764,690,7,$12.5,67,
12765,691,8,$3.18,19,
12774,692,13,$10.98,33,
12774,693,11,$12.97,63,
12774,694,4,$10.13,26,
12774,695,4,$7.44,69,
12846,696,3,$4.18,20,
12846,697,2,$13.14,62,
12849,698,4,$7.53,52,
12915,699,9,$3.37,21,
12915,700,3,$4.83,66,
12917,701,3,$8.99,13,
12917,702,13,$0.24,15,
12917,703,13,$2.8,18,
12919,704,6,$11.17,54,
12921,705,9,$6.35,28,
12924,706,12,$13.30,48,
12924,707,10,$8.69,68,
12929,708,13,$14.29,52,
12929,709,12,$10.62,61,
12930,710,13,$7.92,43,
12935,711,10,$1.48,37,
12983,712,4,$13.50,35,
12983,713,13,$0.37,59,
12991,714,10,$11.56,42,
13010,715,12,$1.22,52,
13016,716,11,$13.90,35,
13025,717,9,$4.36,67,
13025,718,8,$3.45,21,
13028,719,7,$10.36,66,
13028,720,6,$5.77,64,
13037,721,7,$8.74,17,
13042,722,9,$3.91,41,
13046,723,9,$12.5,14,
13057,724,9,$7.25,67,
13063,725,10,$9.9,12,
13154,726,6,$9.19,28,
13223,727,6,$0.26,44,
13232,728,12,$0.93,18,
13232,729,9,$14.17,14,
13299,730,2,$9.21,52,
13308,731,12,$8.82,13,
13308,732,5,$6.82,47,
13315,733,4,$14.78,27,
13315,734,8,$1.38,64,
13315,735,4,$5.70,24,
13317,736,8,$8.20,28,
13317,737,2,$6.41,56,
13317,738,8,$13.34,13,
13317,739,11,$14.10,52,
13321,740,12,$6.32,32,
13326,741,12,$11.90,39,
13327,742,6,$8.50,17,
13334,743,8,$3.98,24,
13341,744,11,$11.18,46,
13398,745,8,$12.74,14,
13428,746,2,$12.68,19,
13436,747,13,$10.68,24,
13436,748,11,$11.77,49,
13436,749,3,$1.51,62,
13441,750,12,$9.46,40,
13514,751,8,$10.15,37,
13515,752,4,$7.95,52,
13515,753,12,$1.14,63,
13516,754,10,$6.11,63,
13525,755,8,$2.37,62,
13525,756,10,$10.0,42,
13525,757,10,$11.77,45,
13532,758,10,$9.82,69,
13532,759,12,$14.11,52,
13620,760,11,$7.73,29,
13620,761,7,$4.33,62,
13718,762,4,$9.93,55,
13802,763,4,$14.11,26,
13806,764,4,$0.45,53,
13874,765,6,$13.57,60,
13970,766,12,$13.20,29,
13970,767,7,$0.75,52,
13970,768,8,$2.21,16,
14008,769,9,$4.67,45,
14008,770,6,$12.80,21,
14008,771,7,$13.84,62,
14008,772,10,$1.10,45,
14075,773,13,$0.46,14,
14165,774,10,$12.49,55,
14172,775,3,$2.56,66,
14181,776,2,$1.28,63,
14181,777,8,$5.45,35,
14181,778,8,$12.78,32,
14181,779,5,$3.85,26,
14240,780,12,$0.79,12,
14240,781,11,$5.41,65,
14240,782,4,$10.50,10,
14240,783,6,$8.19,15,
14268,784,11,$7.22,47,
14273,785,7,$10.6,41,
14273,786,11,$3.92,68,
14349,787,6,$14.47,16,
14414,788,9,$7.97,57,
14414,789,2,$11.51,59,
14414,790,4,$3.16,22,
14512,791,2,$4.76,22,
14547,792,3,$13.56,21,
14554,793,10,$7.18,11,
14558,794,13,$6.55,65,
14561,795,13,$10.33,58,
14565,796,7,$12.21,43,
14565,797,8,$3.7,58,
14565,798,4,$12.44,43,
14574,799,6,$9.80,46,
14580,800,6,$13.91,27,
14580,801,6,$7.85,54,
14580,802,9,$5.50,11,
14652,803,9,$8.98,43,
14744,804,4,$2.21,61,
14744,805,13,$7.14,22,
14744,806,10,$4.77,13,
14744,807,11,$0.45,59,
14744,808,6,$1.8,10,
14747,809,5,$0.71,68,
14747,810,6,$4.10,47,
14782,811,3,$2.52,15,
14784,812,6,$9.0,12,
14837,813,12,$2.27,65,
14837,814,7,$9.72,38,
14837,815,6,$1.14,43,
14837,816,6,$4.1,62,
14837,817,9,$12.19,19,
14905,818,4,$7.3,38,
14963,819,12,$5.36,24,
14963,820,2,$8.29,51,
14970,821,3,$0.86,54,
14970,822,5,$5.25,19,
14991,823,6,$3.61,56,
14998,824,3,$11.19,21,
14998,825,12,$2.90,22,
14998,826,4,$0.51,67,
14998,827,9,$8.74,21,
14998,828,3,$6.6,63,
14998,829,13,$5.31,20,
14998,830,3,$0.61,45,
15051,831,8,$11.86,28,
15057,832,5,$12.54,31,
15059,833,6,$5.19,55,
15059,834,3,$9.30,43,
15061,835,8,$4.42,38,
15061,836,11,$3.45,65,
15136,837,5,$7.93,36,
15215,838,9,$1.49,42,
15215,839,11,$11.85,27,
15260,840,4,$13.64,67,
15261,841,8,$7.1,28,
15261,842,3,$6.33,60,
15261,843,2,$8.26,62,
15263,844,3,$14.85,43,
15263,845,11,$7.17,47,
15266,846,3,$4.70,31,
15274,847,11,$7.27,15,
15282,848,9,$11.58,55,
15282,849,4,$14.73,48,
15357,850,2,$6.8,26,
15366,851,10,$12.15,69,
15366,852,9,$8.86,25,
15407,853,9,$7.31,57,
15410,854,10,$10.40,56,
15412,855,10,$2.12,41,
15412,856,6,$9.80,19,
15507,857,6,$2.15,40,
15510,858,3,$12.1,23,
15590,859,5,$7.61,65,
15607,860,9,$8.96,28,
15607,861,5,$12.48,62,
15652,862,11,$4.36,30,
15657,863,11,$10.19,21,
15657,864,3,$9.12,51,
15665,865,13,$0.72,55,
15673,866,11,$7.87,25,
15673,867,2,$8.11,22,
15673,868,5,$6.56,47,
15677,869,5,$9.30,31,
15679,870,11,$12.69,11,
15679,871,12,$4.77,34,
15679,872,4,$7.58,43,
15681,873,3,$12.64,51,
15746,874,10,$0.18,33,
15746,875,4,$0.77,42,
15828,876,12,$14.64,41,
15828,877,11,$2.61,52,
15915,878,13,$14.86,36,
15917,879,8,$9.58,23,
15943,880,2,$6.6,21,
16024,881,2,$13.95,49,
16102,882,8,$0.89,63,
16105,883,10,$6.75,51,
16145,884,4,$4.4,40,
16205,885,10,$2.9,23,
16227,886,10,$0.44,56,
16227,887,2,$6.35,21,
16233,888,2,$11.57,28,
16311,889,13,$4.31,11,
16316,890,7,$4.93,30,
16316,891,12,$1.31,11,
16317,892,11,$1.5,33,
16326,893,6,$1.63,39,
16326,894,3,$2.40,21,
16326,895,9,$12.71,32,
16326,896,6,$13.20,12,
16333,897,7,$1.56,43,
16387,898,12,$9.46,49,
16485,899,5,$10.82,13,
16487,900,10,$5.84,29,
16579,901,3,$11.44,41,
16660,902,10,$8.10,47,
16660,903,4,$13.67,41,
16750,904,5,$10.81,16,
16770,905,6,$4.3,53,
16831,906,7,$13.22,20,
16835,907,2,$12.69,59,
16840,908,11,$0.67,23,
16899,909,3,$13.41,11,
16902,910,6,$4.41,16,
16910,911,10,$0.11,56,
16910,912,6,$10.35,34,
16993,913,10,$5.10,45,
16999,914,3,$11.30,32,
17008,915,7,$4.58,16,
17008,916,10,$5.29,67,
17008,917,9,$5.70,52,
17028,918,4,$14.2,32,
17028,919,6,$5.20,30,
17035,920,11,$9.67,66,
17035,921,13,$0.34,46,
17095,922,9,$12.59,43,
17185,923,13,$1.72,36,
17191,924,7,$5.70,62,
17202,925,4,$0.37,39,
17226,926,3,$9.31,65,
17226,927,4,$8.57,26,
17229,928,8,$2.2,52,
17233,929,11,$3.93,38,
17253,930,5,$12.9,34,
17253,931,6,$11.34,28,
17253,932,13,$5.9,24,
17340,933,13,$2.70,63,
17340,934,2,$9.33,28,
17340,935,8,$12.31,29,
