638,407,13,$9.64,14,
638,408,11,$4.53,22,
638,409,11,$3.3,5,
638,410,5,$8.77,13,
643,411,12,$9.85,17,
644,412,6,$1.92,10,
650,413,4,$2.73,6,
651,414,11,$6.88,13,
655,415,4,$12.13,9,
656,416,13,$7.4,15,
657,417,10,$4.49,12,
657,418,10,$6.91,5,
666,419,11,$6.30,5,
666,420,5,$13.43,16,
666,421,8,$10.17,6,
667,422,11,$1.85,17,
671,423,5,$10.83,10,
675,424,10,$8.68,5,
675,425,2,$5.85,6,
676,426,5,$5.80,17,
677,427,3,$13.35,15,
677,428,10,$1.59,15,
677,429,6,$6.88,18,
678,430,11,$10.36,11,
679,431,2,$2.59,13,
679,432,11,$14.34,23,
679,433,7,$5.23,20,
679,434,12,$4.99,23,
680,435,10,$5.10,11,
688,436,6,$9.52,21,
689,437,3,$5.40,10,
689,438,7,$10.24,9,
690,439,5,$3.21,7,
697,440,11,$13.50,21,
697,441,7,$7.90,20,
698,442,6,$2.57,13,
701,443,8,$0.74,9,
710,444,2,$5.17,11,
710,445,8,$0.88,20,
710,446,7,$7.96,9,
716,447,6,$11.60,10,
721,448,7,$11.70,9,
721,449,5,$6.6,14,
728,450,8,$7.2,15,
729,451,6,$13.93,9,
730,452,4,$8.85,15,
730,453,13,$7.10,23,
732,454,11,$11.81,15,
733,455,8,$0.31,15,
734,456,6,$10.74,13,
736,457,11,$6.80,22,
744,458,12,$5.95,14,
747,459,11,$8.45,21,
747,460,3,$7.84,8,
747,461,11,$6.95,11,
756,462,8,$3.4,20,
757,463,10,$11.31,22,
757,464,2,$12.49,7,
758,465,8,$12.50,18,
759,466,8,$6.91,17,
760,467,5,$6.2,9,
760,468,3,$11.26,21,
760,469,3,$3.30,17,
761,470,9,$3.78,21,
764,471,2,$9.20,14,
764,472,7,$8.29,9,
772,473,5,$1.59,10,
772,474,3,$0.47,12,
772,475,10,$11.70,12,
773,476,2,$0.65,6,
777,477,7,$4.65,9,
779,478,10,$0.60,13,
780,479,9,$9.52,15,
789,480,8,$12.39,18,
793,481,6,$2.23,15,
794,482,5,$7.53,23,
799,483,8,$5.1,14,
800,484,9,$5.7,17,
800,485,11,$13.83,22,
803,486,7,$7.35,15,
803,487,5,$1.18,17,
804,488,9,$10.35,24,
805,489,6,$13.16,18,
805,490,4,$14.26,10,
813,491,11,$0.26,10,
813,492,6,$13.88,15,
816,493,5,$0.91,16,
816,494,8,$7.63,17,
816,495,3,$2.84,5,
816,496,2,$1.57,16,
820,497,9,$14.31,7,
820,498,10,$12.62,8,
820,499,10,$7.31,17,
820,500,11,$13.18,7,
820,501,4,$0.37,19,
821,502,4,$3.25,20,
827,503,12,$10.52,13,
827,504,10,$8.3,18,
828,505,5,$14.37,8,
828,506,5,$14.18,17,
828,507,7,$14.86,8,
828,508,7,$11.18,10,
831,509,11,$13.35,6,
833,510,12,$1.57,5,
834,511,9,$7.90,20,
842,512,7,$7.53,16,
847,513,4,$8.38,6,
854,514,10,$9.40,23,
855,515,5,$13.80,12,
855,516,8,$10.13,22,
856,517,2,$7.24,7,
862,518,11,$1.26,9,
863,519,3,$10.55,17,
864,520,4,$8.52,14,
865,521,10,$3.27,8,
869,522,8,$7.82,10,
869,523,5,$1.68,16,
869,524,2,$14.13,16,
870,525,4,$0.77,13,
874,526,12,$11.10,5,
874,527,4,$3.66,8,
874,528,13,$5.51,13,
881,529,4,$10.2,7,
882,530,2,$12.93,12,
882,531,7,$5.41,9,
890,532,4,$0.3,18,
891,533,4,$3.52,21,
891,534,12,$11.39,10,
899,535,5,$3.36,7,
900,536,7,$11.80,14,
901,537,9,$11.21,7,
902,538,5,$5.30,15,
904,539,4,$11.23,24,
904,540,11,$6.53,6,
904,541,9,$10.23,9,
904,542,5,$10.5,21,
909,543,10,$6.6,12,
909,544,3,$8.68,16,
909,545,12,$4.9,5,
909,546,3,$12.77,6,
909,547,11,$7.1,11,
916,548,5,$11.8,9,
916,549,10,$14.22,5,
917,550,9,$4.37,19,
918,551,11,$10.48,14,
919,552,6,$5.67,16,
926,553,12,$1.38,7,
926,554,7,$0.54,6,
933,555,13,$1.7,9,
934,556,6,$14.80,17,
934,557,6,$9.12,16,
935,558,10,$9.75,19,
942,559,10,$3.99,6,
942,560,4,$6.83,6,
944,561,11,$1.28,22,
945,562,13,$9.54,6,
946,563,3,$3.66,9,
946,564,12,$0.5,20,
946,565,5,$10.51,11,
946,566,5,$5.89,11,
950,567,3,$6.32,16,
950,568,8,$8.55,9,
956,569,9,$6.10,20,
957,570,7,$1.37,10,
960,571,7,$10.95,18,
960,572,5,$4.33,13,
966,573,13,$12.5,19,
967,574,10,$11.85,10,
967,575,8,$7.41,17,
976,576,6,$2.5,16,
976,577,10,$8.30,14,
977,578,7,$6.9,20,
977,579,8,$3.54,8,
978,580,8,$14.45,24,
978,581,12,$5.65,12,
979,582,12,$7.97,21,
986,583,13,$14.25,24,
992,584,12,$14.33,6,
993,585,8,$0.7,21,
994,586,9,$11.25,13,
995,587,10,$4.3,12,
997,588,6,$9.34,21,
997,589,4,$5.62,18,
1003,590,11,$0.46,24,
1004,591,4,$8.55,18,
1004,592,11,$7.7,13,
1004,593,6,$8.17,23,
1005,594,2,$3.11,20,
1006,595,13,$14.98,11,
1007,596,10,$6.82,9,
1008,597,2,$0.36,8,
1009,598,3,$2.33,21,
1009,599,11,$5.24,20,
1010,600,5,$7.2,14,
1011,601,7,$12.83,12,
1012,602,9,$8.80,9,
1012,603,12,$10.1,13,
1021,604,7,$7.6,8,
1022,605,2,$12.54,11,
1022,606,4,$6.49,23,
1026,607,11,$9.85,22,
1027,608,9,$6.66,7,
1029,609,12,$12.74,10,
1030,610,4,$12.37,16,
1034,611,3,$0.16,17,
1035,612,5,$1.13,15,
1035,613,2,$14.51,12,
1036,614,9,$14.38,15,
1043,615,3,$10.24,24,
1046,616,11,$11.72,21,
1047,617,11,$9.64,19,
1048,618,10,$14.88,24,
1048,619,10,$4.67,9,
1048,620,13,$4.89,7,
1048,621,4,$1.93,12,
1049,622,10,$9.87,23,
1058,623,11,$14.93,9,
1058,624,13,$4.87,22,
1058,625,12,$11.80,5,
1058,626,5,$10.73,23,
1059,627,6,$13.35,21,
1059,628,3,$10.21,5,
1066,629,13,$12.76,7,
1071,630,9,$2.49,14,
1072,631,2,$0.25,23,
1072,632,10,$2.20,17,
1078,633,12,$8.3,5,
1086,634,4,$9.35,22,
1094,635,6,$4.13,9,
1094,636,7,$10.71,13,
1096,637,8,$4.86,13,
1096,638,7,$7.74,7,
1105,639,8,$13.4,16,
1106,640,9,$13.87,16,
1106,641,7,$0.95,20,
1107,642,8,$6.53,21,
1114,643,9,$5.78,7,
1122,644,12,$3.24,7,
1127,645,12,$8.36,13,
1128,646,8,$14.66,14,
1129,647,11,$9.52,21,
1130,648,8,$4.46,22,
1137,649,4,$3.42,8,
1137,650,11,$13.84,23,
1138,651,2,$10.52,10,
1139,652,7,$8.46,24,
1139,653,6,$3.69,5,
1140,654,12,$8.52,18,
1144,655,11,$4.95,6,
1144,656,3,$14.91,23,
1148,657,3,$3.71,23,
1156,658,7,$2.62,11,
1157,659,12,$0.42,11,
1157,660,13,$11.4,20,
1161,661,3,$3.81,20,
1170,662,5,$14.72,11,
1171,663,12,$14.66,16,
1171,664,13,$7.1,17,
1171,665,12,$13.45,12,
1172,666,13,$9.89,21,
1173,667,13,$6.28,23,
1173,668,3,$1.57,17,
1173,669,2,$13.65,8,
1175,670,6,$0.78,20,
1175,671,5,$11.82,13,
1175,672,13,$0.20,11,
1175,673,11,$0.91,19,
1183,674,8,$2.91,12,
1183,675,8,$11.66,8,
1183,676,7,$5.82,5,
1184,677,6,$12.23,11,
1185,678,7,$3.25,18,
1186,679,6,$14.46,7,
1186,680,6,$11.53,24,
1187,681,8,$14.39,8,
1188,682,5,$12.84,9,
1190,683,6,$2.2,10,
1199,684,9,$14.34,16,
1200,685,12,$1.2,18,
1201,686,8,$1.94,18,
1201,687,7,$10.3,7,
1202,688,8,$3.69,8,
1211,689,9,$13.92,12,
1211,690,6,$11.58,21,
1215,691,11,$4.17,17,
1216,692,5,$2.66,10,
1216,693,5,$2.36,23,
1225,694,2,$5.87,5,
1229,695,4,$11.55,12,
1230,696,7,$7.75,17,
1231,697,13,$6.95,22,
1235,698,10,$3.3,13,
1241,699,3,$7.14,19,
1241,700,12,$1.5,14,
1242,701,11,$12.25,17,
1246,702,13,$6.45,8,
1246,703,7,$0.97,11,
1247,704,6,$10.48,22,
1255,705,4,$3.15,19,
1255,706,13,$11.69,21,
1256,707,2,$4.47,7,
1257,708,13,$3.95,9,
1258,709,9,$4.88,24,
1261,710,13,$2.31,6,
1261,711,5,$0.70,21,
1269,712,2,$3.70,16,
1269,713,6,$14.87,19,
1270,714,5,$0.36,8,
1270,715,6,$6.3,19,
1270,716,11,$3.66,22,
1270,717,7,$6.8,5,
1271,718,9,$10.4,23,
1271,719,8,$8.40,11,
1272,720,10,$11.19,18,
1273,721,9,$2.53,5,
1274,722,5,$9.96,18,
1274,723,13,$1.10,18,
1283,724,8,$11.0,7,
1284,725,7,$9.87,15,
1285,726,5,$4.40,17,
1286,727,4,$2.55,21,
1293,728,9,$1.17,13,
1302,729,13,$12.99,11,
1302,730,4,$5.90,11,
1308,731,11,$4.14,6,
1309,732,4,$0.52,8,
1310,733,4,$3.85,11,
1311,734,6,$5.34,19,
1318,735,9,$4.41,16,
1318,736,3,$9.9,8,
1321,737,4,$10.76,10,
1322,738,2,$3.89,8,
1322,739,5,$6.47,11,
1322,740,10,$0.57,21,
1322,741,4,$11.55,11,
1323,742,3,$3.85,20,
1324,743,11,$1.35,17,
1325,744,4,$8.79,5,
1326,745,7,$2.54,21,
1335,746,10,$10.38,19,
1339,747,2,$6.72,18,
1340,748,11,$11.4,12,
1340,749,13,$9.11,22,
1341,750,5,$10.69,21,
1342,751,12,$12.79,6,
1343,752,2,$13.81,12,
1343,753,4,$1.69,22,
1344,754,12,$0.38,5,
1345,755,3,$1.30,12,
1353,756,3,$6.34,22,
1353,757,3,$12.21,10,
1356,758,2,$7.65,13,
1365,759,11,$14.82,24,
1366,760,6,$9.32,5,
1366,761,9,$3.5,22,
1367,762,12,$13.42,14,
1368,763,7,$3.5,20,
1368,764,11,$8.62,13,
1369,765,3,$12.6,17,
1370,766,2,$0.57,5,
1370,767,5,$3.82,19,
1370,768,6,$14.71,12,
1371,769,3,$5.84,14,
1372,770,13,$2.52,12,
1380,771,4,$13.2,17,
1380,772,5,$11.74,24,
1380,773,2,$5.40,21,
1380,774,2,$14.68,22,
1380,775,9,$13.59,7,
1389,776,9,$11.47,15,
1390,777,6,$1.73,22,
1390,778,12,$14.24,24,
1398,779,5,$1.20,13,
1406,780,2,$1.7,16,
1406,781,2,$13.87,14,
1406,782,11,$1.74,23,
1406,783,11,$8.79,5,
1407,784,3,$11.14,9,
1408,785,10,$11.59,15,
1408,786,11,$11.10,5,
1411,787,13,$2.59,19,
1412,788,3,$11.0,18,
1413,789,10,$9.96,17,
1413,790,8,$11.60,20,
1414,791,10,$5.57,11,
1415,792,4,$6.54,22,
1415,793,12,$2.78,15,
1418,794,8,$10.43,16,
1418,795,4,$8.38,17,
1418,796,7,$11.75,13,
1419,797,5,$0.5,8,
1420,798,2,$6.28,20,
1426,799,11,$2.28,8,
1426,800,9,$1.38,12,
1427,801,4,$11.32,21,
1434,802,7,$13.64,19,
1434,803,8,$8.73,12,
1435,804,10,$3.76,23,
1435,805,8,$9.3,18,
1444,806,11,$9.38,5,
1444,807,11,$5.70,23,
1449,808,2,$12.78,23,
1450,809,5,$2.45,18,
1453,810,8,$6.91,23,
1453,811,4,$13.2,19,
1454,812,3,$7.47,6,
1455,813,3,$4.92,17,
1461,814,5,$10.3,8,
1463,815,7,$4.11,5,
1464,816,8,$11.23,15,
1464,817,6,$7.59,21,
1465,818,7,$0.55,16,
1465,819,8,$1.32,7,
1469,820,11,$13.61,13,
1470,821,2,$6.51,12,
1470,822,8,$5.36,20,
1470,823,4,$6.0,16,
1473,824,8,$12.78,18,
1474,825,8,$14.48,10,
1475,826,10,$2.89,17,
1475,827,13,$11.79,6,
1475,828,8,$5.31,9,
1475,829,7,$5.71,9,
1475,830,12,$8.57,7,
1475,831,2,$4.84,23,
1475,832,4,$14.83,16,
1475,833,6,$2.88,9,
1476,834,4,$8.24,14,
1484,835,9,$13.3,22,
1485,836,4,$14.6,10,
1486,837,5,$12.46,13,
1494,838,12,$13.7,24,
1495,839,5,$6.0,15,
1495,840,12,$1.14,17,
1495,841,9,$6.9,6,
1497,842,11,$0.30,20,
1497,843,11,$11.14,18,
1498,844,12,$14.51,17,
1499,845,12,$10.64,17,
1501,846,9,$13.32,24,
1503,847,11,$1.66,18,
1504,848,10,$11.34,17,
1504,849,11,$14.57,5,
1510,850,6,$2.53,24,
1511,851,2,$3.66,23,
1512,852,5,$4.57,8,
1513,853,6,$3.12,11,
1521,854,8,$7.48,11,
1522,855,5,$13.8,15,
1523,856,12,$3.39,16,
1524,857,6,$7.75,17,
1524,858,13,$10.74,8,
1525,859,2,$10.37,19,
1526,860,10,$10.23,14,
1526,861,10,$2.59,5,
1527,862,11,$2.40,5,
1527,863,13,$10.95,23,
1528,864,5,$7.17,15,
1535,865,2,$9.12,13,
1536,866,9,$8.39,8,
1537,867,8,$1.37,16,
1537,868,2,$2.83,21,
1537,869,6,$5.75,16,
1537,870,5,$13.29,14,
1537,871,8,$3.26,24,
1538,872,5,$3.83,7,
1538,873,12,$6.63,9,
1538,874,10,$7.97,18,
1539,875,10,$11.31,13,
1540,876,8,$10.82,10,
1540,877,12,$14.33,6,
1540,878,3,$14.34,14,
1544,879,9,$6.40,23,
1545,880,2,$0.22,9,
1546,881,2,$11.1,16,
1546,882,10,$2.94,22,
1546,883,6,$8.96,14,
1546,884,5,$10.53,21,
1555,885,2,$5.69,18,
1555,886,4,$13.73,7,
1555,887,8,$6.37,14,
1562,888,4,$0.40,13,
1571,889,11,$7.94,13,
1572,890,3,$10.98,16,
1577,891,6,$0.52,15,
1577,892,11,$8.12,7,
1577,893,12,$2.22,21,
1578,894,2,$10.95,21,
1579,895,2,$8.57,12,
1579,896,7,$2.57,16,
1580,897,8,$3.34,13,
1580,898,6,$4.43,7,
1580,899,13,$4.24,13,
1582,900,7,$11.38,20,
1585,901,9,$13.91,18,
1585,902,11,$13.57,18,
1586,903,12,$4.14,7,
1587,904,2,$5.77,21,
1587,905,5,$0.18,9,
1588,906,2,$10.51,20,
1593,907,12,$12.74,22,
1594,908,2,$1.68,23,
1594,909,11,$2.8,17,
1595,910,10,$9.53,11,
1595,911,7,$0.36,8,
1603,912,4,$9.24,16,
1603,913,12,$11.16,19,
1603,914,6,$12.90,22,
1603,915,11,$7.95,9,
1603,916,7,$4.66,19,
1604,917,4,$3.86,13,
1605,918,5,$8.66,22,
1606,919,3,$3.12,11,
1609,920,2,$7.41,23,
1609,921,8,$7.20,16,
1610,922,8,$2.54,16,
1611,923,8,$6.4,18,
1612,924,6,$10.29,18,
1617,925,4,$9.65,16,
1617,926,13,$2.85,22,
1617,927,4,$11.13,12,
1622,928,10,$2.15,14,
1623,929,10,$2.93,8,
1624,930,8,$4.81,7,
1632,931,9,$2.31,24,
1633,932,7,$0.6,8,
1633,933,6,$9.57,15,
1638,934,8,$3.34,16,
1644,935,10,$13.70,11,
1644,936,7,$11.4,16,
1645,937,7,$7.57,22,
1645,938,3,$8.15,20,
1645,939,11,$1.9,12,
1645,940,8,$3.72,8,
1646,941,3,$12.92,9,
1647,942,5,$3.37,20,
1648,943,6,$1.15,23,
1648,944,10,$7.25,18,
1649,945,2,$3.72,11,
1649,946,7,$13.72,23,
1650,947,11,$4.7,24,
1659,948,6,$3.95,12,
1659,949,11,$1.14,11,
1659,950,5,$9.98,11,
1667,951,2,$11.36,11,
1676,952,4,$11.92,7,
1679,953,8,$0.16,10,
1680,954,9,$3.0,15,
1683,955,10,$5.71,9,
1684,956,10,$12.95,17,
1692,957,9,$5.41,19,
1696,958,11,$13.4,15,
1697,959,5,$6.65,22,
1697,960,12,$7.44,7,
1697,961,7,$13.31,15,
1703,962,10,$13.26,15,
1704,963,10,$7.53,19,
1708,964,12,$7.32,23,
1709,965,9,$5.34,14,
1709,966,11,$11.20,24,
1709,967,11,$3.26,14,
1710,968,12,$9.38,16,
1711,969,5,$4.30,22,
1720,970,6,$10.78,7,
1720,971,12,$8.57,18,
